id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/24600025,A FURTHER NOTE ABOUT 1 Q PRAYERS,Revue de Qumrân,1967,,article,research-article,jstor,,1967-02-01,1 (21),6,http://www.jstor.org/stable/24600025,John C. Trever,Editions Gabalda,eng,137,138,,prayers; fragments; trever; document; qumran; qumran scrolls; allegros document; politan athanasius; two docu; saad curator,595,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610150,"""JUBILEES""' EXEGETICAL CREATION OF LEVI THE PRIEST",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610150,James C. VanderKam,Peeters Publishers,eng,359,373,,jubilees; bethel; genesis; jacobs; jubilees exegetical; vanderkam; priest; aramaic levi; exegetical creation; biblical,7653,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606988,The Book of Daniel: A New Translation with Introduction and Commentary (The Anchor Bible 23),Revue de Qumrân,1979,,article,book-review,jstor,,1979-09-01,1 (37),10,http://www.jstor.org/stable/24606988,Pierre Grelot; Louis F. Hartmann; Alexander Di Lella,Editions Gabalda,fre,111,115,,qumrân; daniel; commentaire; songes; textes; dans daniel; hébreu; écriture; recensions; juste titre,2257,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606797,"« MW'D HT'NYT » in 4Q 171 (pesher Psalm 37), fragments 1-2, col. II, line 9",Revue de Qumrân,1972,,article,research-article,jstor,,1972-06-01,1 (29),8,http://www.jstor.org/stable/24606797,Robert B. Coote,Editions Gabalda,eng,81,85,,mwd htnyt; fasting; affliction; damascus document; judaean desert; atonement; ywm htnyt; strugnell; qumrân; phrase mwd,2165,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608852,TEMPEL UND HOFANLAGEN IN DER TEMPELROLLE,Revue de Qumrân,1988,,article,research-article,jstor,,1988-10-01,1/4 (49/52),13,http://www.jstor.org/stable/24608852,Hans-Aage Mink,Editions Gabalda,ger,273,285,,inneren hof; temple scroll; vorhalle; ergibt sich; tempel; aage mink; maier die; trennmauer; dass die; fur den,4986,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663179,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,2013,,article,misc,jstor,,2013-12-01,2 (102),26,http://www.jstor.org/stable/24663179,,Editions Gabalda,fre,,,,corrado martone; martone universitä; emile puech; puech cnrs; etre adresses; corrado martone universitä; doivent etre; kuleuven hindy; torino; hindy najman,176,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566460,MOTHER OF JACOB AND MOTHER OF TOBIAH,Revue de Qumrân,2018,,article,research-article,jstor,,2018-01-01,1 (111),30,http://www.jstor.org/stable/26566460,Devorah Dimant,Peeters Publishers,eng,47,63,,jubilees; qumran; biblical; aramaic; hebrew; rebecca; devorah dimant; codex sinaiticus; tobit and jubilees; pentateuch,8023,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663160,"L'araméen des manuscrits de la mer Morte, I. Grammaire, Instruments pour l'étude des langues de l'Orient Ancien 5",Revue de Qumrân,2011,,article,book-review,jstor,,2011-01-01,1 (97),25,http://www.jstor.org/stable/24663160,Émile Puech; Ursula Schattner-Rieser,Editions Gabalda,fre,146,155,,emile puech; tout comme; exemples; formes; manuscrits; textes; ajouter; hebreu; siecle; trouve,5579,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599238,Der Mensch zwischen zwei Welten. Der Dualismus der Texte von Qumrân (Höhle 1) und der Damaskusfragmente. Ein Beitrag zur Vorgeschichte des Evangeliums,Revue de Qumrân,1960,,article,book-review,jstor,,1960-06-01,3 (7),2,http://www.jstor.org/stable/24599238,Henri Michaud; H. W. Huppenbauer,Editions Gabalda,fre,451,454,,dualisme; qumran; ancien testament; recensions; tenebres; chapitre; dualisme qui; textes; pretre impie; auteur,1704,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609064,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1997,,article,misc,jstor,,1997-12-01,2 (70),18,http://www.jstor.org/stable/24609064,,Editions Gabalda,fre,,,,garcia martînez; émile puech; être adressés; doivent être; martînez qumrân; aharon shemes; doivent être adressés; qumrân instituut; nieuwe kijk; secrétaire,200,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599307,"Die Verstockung Israels, Isaias 6, 9-10 in der Theologie der Synoptiker (Studien zum Alten und Neuen Testament, Band 3)",Revue de Qumrân,1962,,article,book-review,jstor,,1962-10-01,4 (12),3,http://www.jstor.org/stable/24599307,Jean Carmignac; Joachim Gnilka,Editions Gabalda,fre,585,587,,qumrân; synoptiques; communauté; assemblée; israël; matthieu; israël mais; auteur; gnilka; ses oreilles,1335,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610088,"Principles of Samaritan Halachah (Studies in Judaism in Late Antiquity, 38)",Revue de Qumrân,1995,,article,book-review,jstor,,1995-12-01,4 (64),16,http://www.jstor.org/stable/24610088,Jean Margain; I. R. M. Bóid,Editions Gabalda,fre,673,674,,samari tains; caractères; cette étude; mots sont; noja kitdb; obscurités kitdb; commandements kitdb; sharh surat; impuretés sexuelles; livre qui,827,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599297,DER 22. TAG DES XI. MONATS IM ESSENISCHEN JAHR,Revue de Qumrân,1962,,article,research-article,jstor,,1962-10-01,4 (12),3,http://www.jstor.org/stable/24599297,A. Strobel,Editions Gabalda,ger,539,543,,monats; kalender; megillat taanit; mahler handbuch; assumptio mosis; vor chr; strobel; judische kalender; qumrân; milik opus,2103,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599095,"Abraham unser Vater. Juden und Christen im Gespräch über die Bibel. Festschrift für Otto Michel zum 60. Geburtstag, Publication de l'Institutum Judaicum de Tübingen : « Arbeiten zur Geschichte des Spätjudentums und Urchristentums », Band V",Revue de Qumrân,1964,,article,book-review,jstor,,1964-10-01,1 (17),5,http://www.jstor.org/stable/24599095,Cothenet; Otto Betz; Martin Hengel; Peter Schmidt,Editions Gabalda,fre,135,140,,qumrân; targum; targum palestinien; docteur; grand prêtre; flusser; hymne angélique; royaume messianique; derniers temps; prière,2673,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640860,Prof. Dr. Dr. Hartmut STEGEMANN (1933-2005),Revue de Qumrân,2006,,article,misc,jstor,,2006-06-01,3 (87),22,http://www.jstor.org/stable/24640860,Annette Steudel,Editions Gabalda,eng,327,333,,hartmut stegemann; qumran; sea scrolls; scrolls; dead sea; dead sea scrolls; gôttingen; annette steudel; qumran texts; eileen schuller,2874,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600894,Rukopisi Mertvogo Morja (Die Handschriften vom Toten Meer),Revue de Qumrân,1963,,article,book-review,jstor,,1963-10-01,3 (15),4,http://www.jstor.org/stable/24600894,Fairy von Lilienfeld; J. D. Amusin,Editions Gabalda,ger,451,456,,qumran; gemeinde von qumran; christentums; verfasser; handschriften; qumran die; werden; damaskusschrift; zwischen qumran; kirchlichen dogmen,2297,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608896,"DIE BEDEUTUNG DER ""MATERIALS FOR THE DICTIONARY SERIES I"" DER ""ACADEMY OF THE HEBREW LANGUAGE"" FÜR DIE QUMRANFORSCHUNG",Revue de Qumrân,1990,,article,research-article,jstor,,1990-04-01,4 (56),14,http://www.jstor.org/stable/24608896,G.-Wilhelm Nebe,Editions Gabalda,ger,651,676,,zum beispiel; konkordanz; dictionary series; vor chr; beiheft; meines ermessens; toten meer; vom toten; fur die; gleiche gilt,9258,26,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607001,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1981,,article,misc,jstor,,1981-12-01,4 (40),10,http://www.jstor.org/stable/24607001,,Editions Gabalda,fre,,,,rue ampère; groningen nederland; être adressés; abbé jean; doivent être; florentino garcîa; doivent être adressés; nieuwe kijk; garcîa martinez; doktor yohanan,246,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599305,Les Manuscrits de la Mer Morte (collection « Que sais-je? »),Revue de Qumrân,1962,,article,book-review,jstor,,1962-10-01,4 (12),3,http://www.jstor.org/stable/24599305,Fairy von Lilienfeld; E. M. Laperrousaz,Editions Gabalda,ger,580,582,,qumran; gemeinde; damaskusschrift; messias; khirbet qumran; einen einzigen; ordnung der gemeinde; verfasser; kapitel; toten meer,1295,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608818,"SYNTHÈSE DES OBSERVATIONS SUR LA NÉCROPOLE DE ""KHIRBET"" QUMRÂN: Tombes d'Esséniens et tombes de bédouins",Revue de Qumrân,2012,,article,research-article,jstor,,2012-06-01,3 (99),25,http://www.jstor.org/stable/24608818,Émile Puech,Editions Gabalda,fre,335,368,,tombes; cimetière; khirbet qumrân; cimetière principal; cimetière nord; tombes fouillées; fouillées; squelettes; donceel; cimetière sud,16968,34,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610155,"THE ""HODAYOT"" HYMNIST AND THE FOUR WHO ENTERED PARADISE",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610155,James R. Davila,Peeters Publishers,eng,457,478,,eternal planting; garden; angels; qumran; entered prds; elisha; sea scrolls; sixth palace; paradise; elisha ben,11836,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607905,Front Matter,Revue de Qumrân,1978,,article,misc,jstor,,1978-03-01,3 (35),9,http://www.jstor.org/stable/24607905,,Editions Gabalda,fre,,,,casimir romaniuk; qumrân; damascus document; teaeher ofof; liliana rosso; verbe passif; pablo damasco; neusner damascus; ofof righteousness; unlersuchungen zur,221,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600875,"Règle pour toute la Congrégation d'Israël à la fin des jours, dans le Recueil Palestinien, Société Palestinienne Russe, fascicule 4 (67), (voir Revue de Qumrân, t. II, n
           o 
          236)",Revue de Qumrân,1960,,article,book-review,jstor,,1960-02-01,2 (6),2,http://www.jstor.org/stable/24600875,Simon Szyszman; K. Starkova,Editions Gabalda,fre,295,298,,mme starkova; qumrân; communauté; traduite; édifices saints; auteurs russes; membres; accepte; traduit ainsi; accepte pas,1632,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606983,TWO NOTES ON 11 Q tg Job AND BIBLICAL ARAMAIC,Revue de Qumrân,1979,,article,research-article,jstor,,1979-09-01,1 (37),10,http://www.jstor.org/stable/24606983,Robert I. Vasholz,Editions Gabalda,eng,93,94,,biblical aramaic; masculine emphatic; daniel; job xxxix; xxxviii; xxxiii; job xxxiv; oflhe fiflh; verbe tertiae; gustaf dalman,733,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26732876,"TEXTUAL GROWTH, MIDRASH, AND ANTHROPOLOGY IN CD A 4:12–5:19",Revue de Qumrân,2018,,article,research-article,jstor,,2018-01-01,2 (112),30,http://www.jstor.org/stable/26732876,Menahem Kister,Peeters Publishers,eng,265,292,,holy spirit; damascus document; menahem kister; defilement; sanctuary; sea scrolls; qumran; belial; passage; recensions,13614,28,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606796,QUMRAN AND CODEX « D »,Revue de Qumrân,1972,,article,research-article,jstor,,1972-06-01,1 (29),8,http://www.jstor.org/stable/24606796,Everett Ferguson,Editions Gabalda,eng,75,80,,qumran; codex bezae; community; opus citatum; damascus document; mishnah sanhédrin; matthias; hippolytus apostolic; apostles; old testament,2797,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606708,The Dead Sea Psalms Scroll,Revue de Qumrân,1968,,article,book-review,jstor,,1968-02-01,3 (23),6,http://www.jstor.org/stable/24606708,Eduard Lohse; J. A. Sanders,Editions Gabalda,eng,443,444,,psalmen; biblische psalmen; eduard lohse; psalms scroll; qumran; stiicke; gemeine erklârungen; obersetzung iiberliefert; iibereinstimmt psalmen; apokryphen psal,652,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606978,REMARQUES SUR L'ÉCRITURE DE IQS VII-VIII,Revue de Qumrân,1979,,article,research-article,jstor,,1979-09-01,1 (37),10,http://www.jstor.org/stable/24606978,Émile Puech,Editions Gabalda,fre,35,43,,guilbert; effacé; scribe; revue biblique; guilbert deux; manuscrit; sans doute; corrigé; gauche; emile puech,4331,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663128,"NOTES SUR LE MANUSCRIT ARAMÉEN ""4Q201 = 4QHÉNOCH
          <sup>a</sup>
          "". À PROPOS D'UN LIVRE RÉCENT",Revue de Qumrân,2010,,article,research-article,jstor,,2010-10-01,4 (96),24,http://www.jstor.org/stable/24663128,Émile Puech,Editions Gabalda,fre,627,649,,lecture; avec milik; editeur; apres lui; espace; emile puech; restauration; une lecture; fragment; cassure,11445,23,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609122,IN MEMORIAM L'ABBÉ MAURICE BAILLET (1923-1998),Revue de Qumrân,1998,,article,misc,jstor,,1998-06-01,3 (71),18,http://www.jstor.org/stable/24609122,Émile Puech,Editions Gabalda,fre,339,341,,maurice baillet; manuscrits; abbé maurice; qumrân; édition; langues orientales; abbé maurice baillet; grotte; grottes; qumrân grotte,1323,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609134,BIBLIOGRAPHY OF THE DEAD SEA SCROLLS,Revue de Qumrân,1998,,article,misc,jstor,,1998-06-01,3 (71),18,http://www.jstor.org/stable/24609134,Florentino García Martínez; Eibert J.C. Tigchelaar,Editions Gabalda,eng,459,490,,sea scrolls; qumran; dead sea; dead sea scrolls; garcîa martînez; martînez florentino; martînez ejc; garcîa martînez florentino; judaean desert; leiden brill,10172,32,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599150,The Dead Sea Scrolls from Qumran. The second Montefiore Memorial Lecture,Revue de Qumrân,1958,,article,book-review,jstor,,1958-10-01,2 (2),1,http://www.jstor.org/stable/24599150,G. Molin; H. H. Rowley,Editions Gabalda,ger,296,296,,rowleys stellung; menfassung dargeboten; qumran; professor rowley; wechsler aufgeworfene; zeitlin teicher; abgewogen bemerkenswert; vornehme ruhe; aufgeworfene frage; dezidiert fest,169,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609106,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,1998,,article,misc,jstor,,1998-12-01,4 (72),18,http://www.jstor.org/stable/24609106,,Editions Gabalda,fre,,,,qumrân instituut; florentino garcia; hartmut stegemann; garcia martinez; martinez qumrân; être adressés; florentino garcia martinez; doivent être; martinez qumrân instituut; groningen pays,265,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608916,BIBLIOGRAPHIE,Revue de Qumrân,1986,,article,misc,jstor,,1986-12-01,3 (47),12,http://www.jstor.org/stable/24608916,,Editions Gabalda,fre,455,480,,qumran; garcîa martînez; martînez; temple scroll; scroll; testament; zion wacholder; dead sea; jewish; sea scrolls,7045,26,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640832,QUMRAN: THE SITE OF THE DEAD SEA SCROLLS: A REVIEW ARTICLE,Revue de Qumrân,2006,,article,research-article,jstor,,2006-12-01,4 (88),22,http://www.jstor.org/stable/24640832,Jodi Magness,Editions Gabalda,eng,641,664,,qumran; magen and peleg; sea scrolls; pottery; dead sea; bar nathan; jericho; jodi magness; dead sea scrolls; cylindrical jars,11054,24,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609131,The Dead Sea Scrolls Study Edition. Volume I 1Q1-4Q273,Revue de Qumrân,1998,,article,book-review,jstor,,1998-06-01,3 (71),18,http://www.jstor.org/stable/24609131,Émile Puech; Florentino García Martínez; Eibert J.C. Tigchelaar,Editions Gabalda,fre,446,447,,auteurs ont; grotte; nous avions; ont retenu; manuscrit; autres; textes; traduction; avons montré; lacunes,1237,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610154,"THE REDACTION-HISTORY OF ""SEREKH HA-YAḤAD"": A PROPOSAL",Revue de Qumrân,1996,,article,research-article,jstor,,1996-11-01,1/4 (65/68),17,http://www.jstor.org/stable/24610154,Philip S. Alexander,Peeters Publishers,eng,437,456,,charlesworth rule; community; qumran; redaction history; scroll; rubric; revue biblique; sea scrolls; fragments; scribe,9206,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24641411,ONT COLLABORÉ AU PRÉSENT NUMÉRO,Revue de Qumrân,2003,,article,misc,jstor,,2003-12-01,2 (82),21,http://www.jstor.org/stable/24641411,,Editions Gabalda,fre,,,,secrétaire adjoint; être adressés; florentino garcia; martinez katholieke; gôttingen; doivent être; garcia martinez; universitât gôttingen; doivent être adressés; florentino garcia martinez,270,1,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599212,PHILOLOGISCHE MISZELLEN ZU DEN QUMRANTEXTEN,Revue de Qumrân,1959,,article,research-article,jstor,,1959-11-01,1 (5),2,http://www.jstor.org/stable/24599212,M. H. Goshen-Gottstein,Editions Gabalda,ger,43,51,,ben hayyim; qumran; formen; semitischen sprachen; meines erachtens; philologische miszellen; goshen gottstein; werden; vergleiche; dass die,3737,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600890,"A COMPARISON BETWEEN THE MASSORETIC AND THE QUMRAN TEXTS OF NAHUM III, 1-11",Revue de Qumrân,1963,,article,research-article,jstor,,1963-10-01,3 (15),4,http://www.jstor.org/stable/24600890,Raphael Weiss,Editions Gabalda,eng,433,439,,massoretic; isaiah; septuagint; qumran; qumran texts; scrolls; samaritan pentateuch; old testament; judaean desert; massoretic and qumran,2411,7,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607003,"PERSONIFICATION OF THE SEDUCTION OF EVIL: ""THE WILES OF THE WICKED WOMAN""",Revue de Qumrân,1981,,article,research-article,jstor,,1981-12-01,4 (40),10,http://www.jstor.org/stable/24607003,Rick D. Moore,Editions Gabalda,eng,505,519,,gazov ginzberg; harlots; qumran; wicked woman; proverbs; hemistich; harlotry; two spirits; harlotry poem; gaster,6523,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24609041,"THE MEANING OF 1 Q SEREK III, 2-3",Revue de Qumrân,1967,,article,research-article,jstor,,1967-09-01,2 (22),6,http://www.jstor.org/stable/24609041,Joseph M. Baumgarten,Editions Gabalda,eng,287,288,,babylonian talmud; isaiah; מימר אמר; intervocalic alef; kohut aruch; aramaic; dalman grammatik; talmud yoma; codex monacensis; editio princeps,617,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599137,"CONCORDANCE DE "" I Q GENESIS APOCRYPHON """,Revue de Qumrân,1958,,article,research-article,jstor,,1958-10-01,2 (2),1,http://www.jstor.org/stable/24599137,Hubert Lignée,Editions Gabalda,fre,163,186,,concordance; xxi ligne; lignee; genesis apocryphon; עשרה xxi; col xxi; col xxi ligne; part xxi; kutscher; לבני xii,5318,24,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610101,THE GRANDDAUGHTERS AND GRANDSONS OF NOAH,Revue de Qumrân,1994,,article,research-article,jstor,,1994-12-01,3 (63),16,http://www.jstor.org/stable/24610101,James C. VanderKam,Editions Gabalda,eng,457,461,,genesis apocryphon; jubilees; halpern amaru; japheth; marriages; genesis apoc; apocryphon col; col xii; daughters; granddaughters,1838,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608829,Qumran und die Archäologie. Texte und Kontexte (WUNT 278),Revue de Qumrân,2012,,article,book-review,jstor,,2012-06-01,3 (99),25,http://www.jstor.org/stable/24608829,Émile Puech; J. Frey; C. Claußen; N. Kessler,Editions Gabalda,fre,483,491,,qumrân; grottes; rouleau; textes; tout comme; jérusalem; emile puech; flavius josèphe; archéologie; peine capitale,4622,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606844,"SUFFERING AND ASCETICISM AT QUMRAN, AS ILLUSTRATED IN THE HODAYOT",Revue de Qumrân,1974,,article,research-article,jstor,,1974-03-01,3 (31),8,http://www.jstor.org/stable/24606844,Barbara Thiering,Editions Gabalda,eng,393,405,,psalms; qumran; messianic; suffering; thanksgiving; testament; lamentation; old testament; asceticism; messiah,6242,13,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663116,"MORE ON ""4Q264A"" (""4QHalakha A"" or ""4QWays of Righteousness
          <sup>c</sup>
          ?"")",Revue de Qumrân,2000,,article,research-article,jstor,,2000-06-01,3 (75),19,http://www.jstor.org/stable/24663116,Eibert Tigchelaar,Editions Gabalda,eng,453,456,,doering; baumgarten; baumgartens reconstruction; ביום השבת; דברי עבודה; antiken judentum; fragment; preliminary concordance; sabbath laws; doering schabbat,1432,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599165,WHY THE QUMRAN SECT CANNOT HAVE BEEN ESSENES,Revue de Qumrân,1959,,article,research-article,jstor,,1959-02-01,3 (3),1,http://www.jstor.org/stable/24599165,C. Roth,Editions Gabalda,eng,417,422,,qumran sect; essenes; dead sea; josephus; sea scrolls; anno domini; zealots; dead sea scrolls; essenes disapproved; monastic,3036,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640828,"UNE PROPOSITION DE RECONSTRUCTION DE L'""APOCRYPHE DE MOÏSE (1Q29, 4Q375, 4Q376, 4Q408)""",Revue de Qumrân,2006,,article,research-article,jstor,,2006-12-01,4 (88),22,http://www.jstor.org/stable/24640828,Elie Latour,Editions Gabalda,fre,575,591,,espaces lettres; colonne; lignes; strugnell; apocryphe; manuscrits; djd xix; élie latour; fragments; recoupements,6523,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599140,DIE PROSELYTENTAUFE DER QUMRANSEKTE UND DIE TAUFE IM NEUEN TESTAMENT,Revue de Qumrân,1958,,article,research-article,jstor,,1958-10-01,2 (2),1,http://www.jstor.org/stable/24599140,Otto Betz,Editions Gabalda,ger,213,234,,die taufe; vergleiche; gottes; johannes; die sekte; reinigung; christus; heiligen; das heisst; vergleiche dazu,10922,22,unigrams; bigrams; trigrams
http://www.jstor.org/stable/26566465,NEWLY IDENTIFIED PENTATEUCHAL FRAGMENTS,Revue de Qumrân,2018,,article,research-article,jstor,,2018-01-01,1 (111),30,http://www.jstor.org/stable/26566465,Oren Ableman,Peeters Publishers,eng,91,100,,fragments; sea scrolls; scrolls; dead sea; dead sea scrolls; oren ableman; djd xiv; pentateuchal fragments; shai halevi; new fragment,3961,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24599285,"The Qumran Scrolls and their Linguistic Status [in Hebrew] (Studies in Hebrew and Biblical Philology, I)",Revue de Qumrân,1961,,article,book-review,jstor,,1961-05-01,2 (10),3,http://www.jstor.org/stable/24599285,Jonas C. Greenfield; M. H. Goshen-Gottstein,Editions Gabalda,eng,296,297,,goshen gottstein; qumran; sea scrolls; kuts chers; scripta hierosolymitana; hebrew; shocken jerusalem; qumran scrolls; reviewer kuts; linguistic,371,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24606911,THE POSITION OF THE FINGERS DURING THE PRIESTLY BLESSING,Revue de Qumrân,1977,,article,research-article,jstor,,1977-07-01,2 (34),9,http://www.jstor.org/stable/24606911,Howard Jacobson,Peeters Publishers,eng,259,260,,priestly blessing; fingers; régulations concerning; régulations; levis prayer; klpy hqd; prayer; hagia hqd; patriarchen gutersloh; priest,813,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608795,"CERTAIN IMPLICATIONS OF THE SCRIBAL PROCESS OF ""4QSam
          <sup>c</sup>
          """,Revue de Qumrân,1989,,article,research-article,jstor,,1989-12-01,2 (54),14,http://www.jstor.org/stable/24608795,John Lübbe,Editions Gabalda,eng,255,265,,qumran; scribal; plene orthography; scrolls; scribe; vorlage; scribal process; ulrich; différent; greenberg,4461,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24607028,A NOTE ON I Q HODAYOT IX 5,Revue de Qumrân,1983,,article,research-article,jstor,,1983-12-01,3 (43),11,http://www.jstor.org/stable/24607028,Talia Thorion-Vardi,Editions Gabalda,eng,429,430,,tolen meer; thanksgiving scroll; dupont sommer; holm nielsen; qumran; thorion vardi; parallelism membrorum; guttural consonants; découverts près; qumran aarhus,545,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24600871,"DIE GEMEINDEREGEL (1 QS) X, 4 למפתח הסדיר עולם",Revue de Qumrân,1960,,article,research-article,jstor,,1960-02-01,2 (6),2,http://www.jstor.org/stable/24600871,Reinhard Deichgräber,Editions Gabalda,ger,277,280,,gemeinderegel; hsdyw wlm; wendung; findet sich; vergleiche; auflage gôttingen; heidenheim; semitischen sprachen; yhwh wlm; die gnadenzeit,1697,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24610087,"The Dead Sea Scrolls Catalogue. Documents, Photographs and Museum Inventory Numbers, (SBL Resources for Biblical Study 32)",Revue de Qumrân,1995,,article,book-review,jstor,,1995-12-01,4 (64),16,http://www.jstor.org/stable/24610087,Florentino García Martínez; Stephen A. Reed; Marilyn J. Lundberg; Michael B. Phelps,Editions Gabalda,spa,668,673,,dead sea; sea scrolls; textos; manuscritos; fotografias; qumrân; publicaciones preliminares; los textos; documentos; publicados,2765,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24640816,"LES FRAGMENTS ESCHATOLOGIQUES DE ""4QInstruction"" (""4Q416"" 1 et ""4Q418"" 69 ii, 81-81a, 127)",Revue de Qumrân,2005,,article,research-article,jstor,,2005-06-01,1 (85),22,http://www.jstor.org/stable/24640816,Émile Puech,Peeters Publishers,fre,89,119,,jugement; djd xxxiv; éternité; impies; émile puech; justes; par exemple; jugement dernier; sagesse; lignes,16827,31,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663021,"TWO DISCOURSES FROM THE ""APOCRYPHON OF JOSHUA"" AND THEIR CONTEXT (""4Q378"" 3i-ii)",Revue de Qumrân,2007,,article,research-article,jstor,,2007-06-01,1 (89),23,http://www.jstor.org/stable/24663021,Devorah Dimant,Editions Gabalda,eng,43,61,,joshua; apocryphon; biblical; qumran; fragment; newsom; israel; devorah dimant; joshuas leadership; pers singular,8392,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24662984,"""WHO CAN RESTORE IT...?"" AN ALTERNATIVE READING OF ""11QTGJOB"" XXV, 5 (""AD"" 34:29)",Revue de Qumrân,2001,,article,research-article,jstor,,2001-06-01,1 (77),20,http://www.jstor.org/stable/24662984,Michael G. Wechsler,Editions Gabalda,eng,117,119,,targum; aramaischen texte; die aramaischen; qumran cave; hermeneutische aspecten; die aramaischen texte; aramaic texts; neof frg; jpm van; beyer die aramaischen,1299,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24608917,Front Matter,Revue de Qumrân,1991,,article,misc,jstor,,1991-09-01,1/2 (57/58),15,http://www.jstor.org/stable/24608917,,Editions Gabalda,fre,,,,garcîa martînez; florentino garcîa; florentino garcîa martînez; être adressés; qumran; qumrân; études; doivent être; martînez qumrân; marie curie,587,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/24663123,"SECRÉTARIAT DE LA ""REVUE DE QUMRÂN""",Revue de Qumrân,2010,,article,misc,jstor,,2010-10-01,4 (96),24,http://www.jstor.org/stable/24663123,Émile Puech,Editions Gabalda,fre,515,516,,florentino garcia; garcia martinez; florentino garcia martinez; comme secretaire; corrado martone; emile puech; secretariat; numero; editions gabalda; releve,599,2,unigrams; bigrams; trigrams
